"","VEG_CODE","VEG_TYPE","REGIO","SOIL","TROFIE","ZUURGRAAD","GHG_MIN","GHG_MAX","GLG_MIN","GLG_MAX","MANAGEMENT","INUNDATIE","NAT_SCORE","OPM1","OPM2","OPM3","OPM4"
"221",4,"Pruno-Fraxinetum",0,130000,2,2,43,-13,79,6,0,0,1,NA,NA,NA,NA
"222",4,"Pruno-Fraxinetum",0,130000,3,2,43,-13,79,6,0,0,1,NA,NA,NA,NA
"223",5,"Carpinion betuli",0,140000,2,1,66,5,214,17,0,0,1,"origineel",NA,NA,NA
"224",5,"Carpinion betuli",0,140000,2,2,66,5,214,17,0,0,1,"origineel",NA,NA,NA
"225",5,"Carpinion betuli",0,140000,3,1,66,5,214,17,0,0,1,"origineel",NA,NA,NA
"226",5,"Carpinion betuli",0,140000,3,2,66,5,214,17,0,0,1,"origineel",NA,NA,NA
"227",6,"Betulo-Quercetum roboris",0,110000,2,1,179,21,272,38,0,0,1,"origineel",NA,NA,NA
"228",6,"Betulo-Quercetum roboris",0,110000,1,1,179,21,272,38,0,0,1,"origineel",NA,NA,NA
"229",6,"Betulo-Quercetum roboris",0,120000,2,1,179,12,272,38,0,0,1,"origineel","GXG volgens Z1",NA,NA
"230",6,"Betulo-Quercetum roboris",0,120000,1,1,179,12,272,38,0,0,1,"origineel","GXG volgens Z1",NA,NA
"231",7,"Caricion gracilis",0,20000,4,3,43,-21,99,11,1,1,1,"origineel",NA,NA,NA
"232",7,"Caricion gracilis",0,20000,4,2,43,-21,99,11,1,1,1,"interpolatie zuurgraad",NA,NA,NA
"233",7,"Caricion gracilis",0,20000,4,1,43,-21,99,11,1,1,1,"origineel",NA,NA,NA
"234",7,"Caricion gracilis",0,20000,2,3,43,-21,99,11,1,1,1,"origineel",NA,NA,NA
"235",7,"Caricion gracilis",0,20000,2,2,43,-21,99,11,1,1,1,"interpolatie zuurgraad",NA,NA,NA
"236",7,"Caricion gracilis",0,20000,2,1,43,-21,99,11,1,1,1,"origineel",NA,NA,NA
"237",7,"Caricion gracilis",0,20000,3,3,43,-21,99,11,1,1,1,"origineel",NA,NA,NA
"238",7,"Caricion gracilis",0,20000,3,2,43,-21,99,11,1,1,1,"interpolatie zuurgraad",NA,NA,NA
"239",7,"Caricion gracilis",0,20000,3,1,43,-21,99,11,1,1,1,"origineel",NA,NA,NA
"240",7,"Caricion gracilis",0,30000,4,1,32,-9,70,3,1,1,1,"origineel",NA,NA,NA
"241",7,"Caricion gracilis",0,30000,4,2,32,-9,70,3,1,1,1,"origineel",NA,NA,NA
"242",7,"Caricion gracilis",0,30000,2,1,32,-9,70,3,1,1,1,"origineel",NA,NA,NA
"243",7,"Caricion gracilis",0,30000,2,2,32,-9,70,3,1,1,1,"origineel",NA,NA,NA
"244",7,"Caricion gracilis",0,30000,3,1,32,-9,70,3,1,1,1,"origineel",NA,NA,NA
"245",7,"Caricion gracilis",0,30000,3,2,32,-9,70,3,1,1,1,"origineel",NA,NA,NA
"246",7,"Caricion gracilis",0,30000,4,3,32,-9,70,3,1,1,1,"aanvulling zuurgraad",NA,NA,NA
"247",7,"Caricion gracilis",0,30000,2,3,32,-9,70,3,1,1,1,"aanvulling zuurgraad",NA,NA,NA
"248",7,"Caricion gracilis",0,30000,3,3,32,-9,70,3,1,1,1,"aanvulling zuurgraad",NA,NA,NA
"249",7,"Caricion gracilis",0,140000,4,3,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"250",7,"Caricion gracilis",0,140000,4,1,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"251",7,"Caricion gracilis",0,140000,4,2,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"252",7,"Caricion gracilis",0,140000,2,3,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"253",7,"Caricion gracilis",0,140000,2,1,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"254",7,"Caricion gracilis",0,140000,2,2,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"255",7,"Caricion gracilis",0,140000,3,3,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"256",7,"Caricion gracilis",0,140000,3,1,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"257",7,"Caricion gracilis",0,140000,3,2,31,-32,73,-1,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"258",7,"Caricion gracilis",0,150000,4,3,12,-10,75,17,1,1,1,"origineel",NA,NA,NA
"259",7,"Caricion gracilis",0,150000,4,2,12,-10,75,17,1,1,1,"origineel",NA,NA,NA
"260",7,"Caricion gracilis",0,150000,2,3,12,-10,75,17,1,1,1,"origineel",NA,NA,NA
"261",7,"Caricion gracilis",0,150000,2,2,12,-10,75,17,1,1,1,"origineel",NA,NA,NA
"262",7,"Caricion gracilis",0,150000,3,3,12,-10,75,17,1,1,1,"origineel",NA,NA,NA
"263",7,"Caricion gracilis",0,150000,3,2,12,-10,75,17,1,1,1,"origineel",NA,NA,NA
"264",7,"Caricion gracilis",0,150000,4,1,12,-10,75,17,1,1,1,"aanvulling zuurgraad",NA,NA,NA
"265",7,"Caricion gracilis",0,150000,2,1,12,-10,75,17,1,1,1,"aanvulling zuurgraad",NA,NA,NA
"266",7,"Caricion gracilis",0,150000,3,1,12,-10,75,17,1,1,1,"aanvulling zuurgraad",NA,NA,NA
"267",7,"Caricion gracilis",0,80000,4,3,9,-28,77,-19,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"268",7,"Caricion gracilis",0,80000,4,2,9,-28,77,-19,1,1,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"269",7,"Caricion gracilis",0,80000,4,1,9,-28,77,-19,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"270",7,"Caricion gracilis",0,80000,2,3,9,-28,77,-19,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"271",7,"Caricion gracilis",0,80000,2,2,9,-28,77,-19,1,1,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"272",7,"Caricion gracilis",0,80000,2,1,9,-28,77,-19,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"273",7,"Caricion gracilis",0,80000,3,3,9,-28,77,-19,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"274",7,"Caricion gracilis",0,80000,3,2,9,-28,77,-19,1,1,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"275",7,"Caricion gracilis",0,80000,3,1,9,-28,77,-19,1,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"276",7,"Caricion gracilis",0,130000,4,1,45,-10,75,17,1,1,1,"origineel","GXG volgens LV",NA,NA
"277",7,"Caricion gracilis",0,130000,2,1,45,-10,75,17,1,1,1,"origineel","GXG volgens LV",NA,NA
"278",7,"Caricion gracilis",0,130000,3,1,45,-10,75,17,1,1,1,"origineel","GXG volgens LV",NA,NA
"279",7,"Caricion gracilis",0,130000,4,2,45,-10,75,17,1,1,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"280",7,"Caricion gracilis",0,130000,2,2,45,-10,75,17,1,1,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"281",7,"Caricion gracilis",0,130000,3,2,45,-10,75,17,1,1,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"282",7,"Caricion gracilis",0,20000,4,3,43,-21,99,11,1,2,1,"origineel",NA,NA,NA
"283",7,"Caricion gracilis",0,20000,4,2,43,-21,99,11,1,2,1,"interpolatie zuurgraad",NA,NA,NA
"284",7,"Caricion gracilis",0,20000,4,1,43,-21,99,11,1,2,1,"origineel",NA,NA,NA
"285",7,"Caricion gracilis",0,20000,2,3,43,-21,99,11,1,2,1,"origineel",NA,NA,NA
"286",7,"Caricion gracilis",0,20000,2,2,43,-21,99,11,1,2,1,"interpolatie zuurgraad",NA,NA,NA
"287",7,"Caricion gracilis",0,20000,2,1,43,-21,99,11,1,2,1,"origineel",NA,NA,NA
"288",7,"Caricion gracilis",0,20000,3,3,43,-21,99,11,1,2,1,"origineel",NA,NA,NA
"289",7,"Caricion gracilis",0,20000,3,2,43,-21,99,11,1,2,1,"interpolatie zuurgraad",NA,NA,NA
"290",7,"Caricion gracilis",0,20000,3,1,43,-21,99,11,1,2,1,"origineel",NA,NA,NA
"291",7,"Caricion gracilis",0,30000,4,1,32,-9,70,3,1,2,1,"origineel",NA,NA,NA
"292",7,"Caricion gracilis",0,30000,4,2,32,-9,70,3,1,2,1,"origineel",NA,NA,NA
"293",7,"Caricion gracilis",0,30000,2,1,32,-9,70,3,1,2,1,"origineel",NA,NA,NA
"294",7,"Caricion gracilis",0,30000,2,2,32,-9,70,3,1,2,1,"origineel",NA,NA,NA
"295",7,"Caricion gracilis",0,30000,3,1,32,-9,70,3,1,2,1,"origineel",NA,NA,NA
"296",7,"Caricion gracilis",0,30000,3,2,32,-9,70,3,1,2,1,"origineel",NA,NA,NA
"297",7,"Caricion gracilis",0,30000,4,3,32,-9,70,3,1,2,1,"aanvulling zuurgraad",NA,NA,NA
"298",7,"Caricion gracilis",0,30000,2,3,32,-9,70,3,1,2,1,"aanvulling zuurgraad",NA,NA,NA
"299",7,"Caricion gracilis",0,30000,3,3,32,-9,70,3,1,2,1,"aanvulling zuurgraad",NA,NA,NA
"300",7,"Caricion gracilis",0,140000,4,3,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"301",7,"Caricion gracilis",0,140000,4,1,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"302",7,"Caricion gracilis",0,140000,4,2,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"303",7,"Caricion gracilis",0,140000,2,3,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"304",7,"Caricion gracilis",0,140000,2,1,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"305",7,"Caricion gracilis",0,140000,2,2,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"306",7,"Caricion gracilis",0,140000,3,3,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"307",7,"Caricion gracilis",0,140000,3,1,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"308",7,"Caricion gracilis",0,140000,3,2,31,-32,73,-1,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"309",7,"Caricion gracilis",0,150000,4,3,12,-10,75,17,1,2,1,"origineel",NA,NA,NA
"310",7,"Caricion gracilis",0,150000,4,2,12,-10,75,17,1,2,1,"origineel",NA,NA,NA
"311",7,"Caricion gracilis",0,150000,2,3,12,-10,75,17,1,2,1,"origineel",NA,NA,NA
"312",7,"Caricion gracilis",0,150000,2,2,12,-10,75,17,1,2,1,"origineel",NA,NA,NA
"313",7,"Caricion gracilis",0,150000,3,3,12,-10,75,17,1,2,1,"origineel",NA,NA,NA
"314",7,"Caricion gracilis",0,150000,3,2,12,-10,75,17,1,2,1,"origineel",NA,NA,NA
"315",7,"Caricion gracilis",0,150000,4,1,12,-10,75,17,1,2,1,"aanvulling zuurgraad",NA,NA,NA
"316",7,"Caricion gracilis",0,150000,2,1,12,-10,75,17,1,2,1,"aanvulling zuurgraad",NA,NA,NA
"317",7,"Caricion gracilis",0,150000,3,1,12,-10,75,17,1,2,1,"aanvulling zuurgraad",NA,NA,NA
"318",7,"Caricion gracilis",0,80000,4,3,9,-28,77,-19,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"319",7,"Caricion gracilis",0,80000,4,2,9,-28,77,-19,1,2,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"320",7,"Caricion gracilis",0,80000,4,1,9,-28,77,-19,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"321",7,"Caricion gracilis",0,80000,2,3,9,-28,77,-19,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"322",7,"Caricion gracilis",0,80000,2,2,9,-28,77,-19,1,2,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"323",7,"Caricion gracilis",0,80000,2,1,9,-28,77,-19,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"324",7,"Caricion gracilis",0,80000,3,3,9,-28,77,-19,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"325",7,"Caricion gracilis",0,80000,3,2,9,-28,77,-19,1,2,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"326",7,"Caricion gracilis",0,80000,3,1,9,-28,77,-19,1,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"327",7,"Caricion gracilis",0,130000,4,1,45,-10,75,17,1,2,1,"origineel","GXG volgens LV",NA,NA
"328",7,"Caricion gracilis",0,130000,2,1,45,-10,75,17,1,2,1,"origineel","GXG volgens LV",NA,NA
"329",7,"Caricion gracilis",0,130000,3,1,45,-10,75,17,1,2,1,"origineel","GXG volgens LV",NA,NA
"330",7,"Caricion gracilis",0,130000,4,2,45,-10,75,17,1,2,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"331",7,"Caricion gracilis",0,130000,2,2,45,-10,75,17,1,2,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"332",7,"Caricion gracilis",0,130000,3,2,45,-10,75,17,1,2,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"333",7,"Caricion gracilis",0,20000,4,3,43,-21,99,11,3,1,1,"origineel",NA,NA,NA
"334",7,"Caricion gracilis",0,20000,4,2,43,-21,99,11,3,1,1,"interpolatie zuurgraad",NA,NA,NA
"335",7,"Caricion gracilis",0,20000,4,1,43,-21,99,11,3,1,1,"origineel",NA,NA,NA
"336",7,"Caricion gracilis",0,20000,2,3,43,-21,99,11,3,1,1,"origineel",NA,NA,NA
"337",7,"Caricion gracilis",0,20000,2,2,43,-21,99,11,3,1,1,"interpolatie zuurgraad",NA,NA,NA
"338",7,"Caricion gracilis",0,20000,2,1,43,-21,99,11,3,1,1,"origineel",NA,NA,NA
"339",7,"Caricion gracilis",0,20000,3,3,43,-21,99,11,3,1,1,"origineel",NA,NA,NA
"340",7,"Caricion gracilis",0,20000,3,2,43,-21,99,11,3,1,1,"interpolatie zuurgraad",NA,NA,NA
"341",7,"Caricion gracilis",0,20000,3,1,43,-21,99,11,3,1,1,"origineel",NA,NA,NA
"342",7,"Caricion gracilis",0,30000,4,1,32,-9,70,3,3,1,1,"origineel",NA,NA,NA
"343",7,"Caricion gracilis",0,30000,4,2,32,-9,70,3,3,1,1,"origineel",NA,NA,NA
"344",7,"Caricion gracilis",0,30000,2,1,32,-9,70,3,3,1,1,"origineel",NA,NA,NA
"345",7,"Caricion gracilis",0,30000,2,2,32,-9,70,3,3,1,1,"origineel",NA,NA,NA
"346",7,"Caricion gracilis",0,30000,3,1,32,-9,70,3,3,1,1,"origineel",NA,NA,NA
"347",7,"Caricion gracilis",0,30000,3,2,32,-9,70,3,3,1,1,"origineel",NA,NA,NA
"348",7,"Caricion gracilis",0,30000,4,3,32,-9,70,3,3,1,1,"aanvulling zuurgraad",NA,NA,NA
"349",7,"Caricion gracilis",0,30000,2,3,32,-9,70,3,3,1,1,"aanvulling zuurgraad",NA,NA,NA
"350",7,"Caricion gracilis",0,30000,3,3,32,-9,70,3,3,1,1,"aanvulling zuurgraad",NA,NA,NA
"351",7,"Caricion gracilis",0,140000,4,3,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"352",7,"Caricion gracilis",0,140000,4,1,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"353",7,"Caricion gracilis",0,140000,4,2,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"354",7,"Caricion gracilis",0,140000,2,3,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"355",7,"Caricion gracilis",0,140000,2,1,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"356",7,"Caricion gracilis",0,140000,2,2,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"357",7,"Caricion gracilis",0,140000,3,3,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"358",7,"Caricion gracilis",0,140000,3,1,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"359",7,"Caricion gracilis",0,140000,3,2,31,-32,73,-1,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"360",7,"Caricion gracilis",0,150000,4,3,12,-10,75,17,3,1,1,"origineel",NA,NA,NA
"361",7,"Caricion gracilis",0,150000,4,2,12,-10,75,17,3,1,1,"origineel",NA,NA,NA
"362",7,"Caricion gracilis",0,150000,2,3,12,-10,75,17,3,1,1,"origineel",NA,NA,NA
"363",7,"Caricion gracilis",0,150000,2,2,12,-10,75,17,3,1,1,"origineel",NA,NA,NA
"364",7,"Caricion gracilis",0,150000,3,3,12,-10,75,17,3,1,1,"origineel",NA,NA,NA
"365",7,"Caricion gracilis",0,150000,3,2,12,-10,75,17,3,1,1,"origineel",NA,NA,NA
"366",7,"Caricion gracilis",0,150000,4,1,12,-10,75,17,3,1,1,"aanvulling zuurgraad",NA,NA,NA
"367",7,"Caricion gracilis",0,150000,2,1,12,-10,75,17,3,1,1,"aanvulling zuurgraad",NA,NA,NA
"368",7,"Caricion gracilis",0,150000,3,1,12,-10,75,17,3,1,1,"aanvulling zuurgraad",NA,NA,NA
"369",7,"Caricion gracilis",0,80000,4,3,9,-28,77,-19,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"370",7,"Caricion gracilis",0,80000,4,2,9,-28,77,-19,3,1,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"371",7,"Caricion gracilis",0,80000,4,1,9,-28,77,-19,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"372",7,"Caricion gracilis",0,80000,2,3,9,-28,77,-19,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"373",7,"Caricion gracilis",0,80000,2,2,9,-28,77,-19,3,1,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"374",7,"Caricion gracilis",0,80000,2,1,9,-28,77,-19,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"375",7,"Caricion gracilis",0,80000,3,3,9,-28,77,-19,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"376",7,"Caricion gracilis",0,80000,3,2,9,-28,77,-19,3,1,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"377",7,"Caricion gracilis",0,80000,3,1,9,-28,77,-19,3,1,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"378",7,"Caricion gracilis",0,130000,4,1,45,-10,75,17,3,1,1,"origineel","GXG volgens LV",NA,NA
"379",7,"Caricion gracilis",0,130000,2,1,45,-10,75,17,3,1,1,"origineel","GXG volgens LV",NA,NA
"380",7,"Caricion gracilis",0,130000,3,1,45,-10,75,17,3,1,1,"origineel","GXG volgens LV",NA,NA
"381",7,"Caricion gracilis",0,130000,4,2,45,-10,75,17,3,1,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"382",7,"Caricion gracilis",0,130000,2,2,45,-10,75,17,3,1,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"383",7,"Caricion gracilis",0,130000,3,2,45,-10,75,17,3,1,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"384",7,"Caricion gracilis",0,20000,4,3,43,-21,99,11,3,2,1,"origineel",NA,NA,NA
"385",7,"Caricion gracilis",0,20000,4,2,43,-21,99,11,3,2,1,"interpolatie zuurgraad",NA,NA,NA
"386",7,"Caricion gracilis",0,20000,4,1,43,-21,99,11,3,2,1,"origineel",NA,NA,NA
"387",7,"Caricion gracilis",0,20000,2,3,43,-21,99,11,3,2,1,"origineel",NA,NA,NA
"388",7,"Caricion gracilis",0,20000,2,2,43,-21,99,11,3,2,1,"interpolatie zuurgraad",NA,NA,NA
"389",7,"Caricion gracilis",0,20000,2,1,43,-21,99,11,3,2,1,"origineel",NA,NA,NA
"390",7,"Caricion gracilis",0,20000,3,3,43,-21,99,11,3,2,1,"origineel",NA,NA,NA
"391",7,"Caricion gracilis",0,20000,3,2,43,-21,99,11,3,2,1,"interpolatie zuurgraad",NA,NA,NA
"392",7,"Caricion gracilis",0,20000,3,1,43,-21,99,11,3,2,1,"origineel",NA,NA,NA
"393",7,"Caricion gracilis",0,30000,4,1,32,-9,70,3,3,2,1,"origineel",NA,NA,NA
"394",7,"Caricion gracilis",0,30000,4,2,32,-9,70,3,3,2,1,"origineel",NA,NA,NA
"395",7,"Caricion gracilis",0,30000,2,1,32,-9,70,3,3,2,1,"origineel",NA,NA,NA
"396",7,"Caricion gracilis",0,30000,2,2,32,-9,70,3,3,2,1,"origineel",NA,NA,NA
"397",7,"Caricion gracilis",0,30000,3,1,32,-9,70,3,3,2,1,"origineel",NA,NA,NA
"398",7,"Caricion gracilis",0,30000,3,2,32,-9,70,3,3,2,1,"origineel",NA,NA,NA
"399",7,"Caricion gracilis",0,30000,4,3,32,-9,70,3,3,2,1,"aanvulling zuurgraad",NA,NA,NA
"400",7,"Caricion gracilis",0,30000,2,3,32,-9,70,3,3,2,1,"aanvulling zuurgraad",NA,NA,NA
"401",7,"Caricion gracilis",0,30000,3,3,32,-9,70,3,3,2,1,"aanvulling zuurgraad",NA,NA,NA
"402",7,"Caricion gracilis",0,140000,4,3,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"403",7,"Caricion gracilis",0,140000,4,1,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"404",7,"Caricion gracilis",0,140000,4,2,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"405",7,"Caricion gracilis",0,140000,2,3,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"406",7,"Caricion gracilis",0,140000,2,1,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"407",7,"Caricion gracilis",0,140000,2,2,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"408",7,"Caricion gracilis",0,140000,3,3,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"409",7,"Caricion gracilis",0,140000,3,1,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"410",7,"Caricion gracilis",0,140000,3,2,31,-32,73,-1,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"411",7,"Caricion gracilis",0,150000,4,3,12,-10,75,17,3,2,1,"origineel",NA,NA,NA
"412",7,"Caricion gracilis",0,150000,4,2,12,-10,75,17,3,2,1,"origineel",NA,NA,NA
"413",7,"Caricion gracilis",0,150000,2,3,12,-10,75,17,3,2,1,"origineel",NA,NA,NA
"414",7,"Caricion gracilis",0,150000,2,2,12,-10,75,17,3,2,1,"origineel",NA,NA,NA
"415",7,"Caricion gracilis",0,150000,3,3,12,-10,75,17,3,2,1,"origineel",NA,NA,NA
"416",7,"Caricion gracilis",0,150000,3,2,12,-10,75,17,3,2,1,"origineel",NA,NA,NA
"417",7,"Caricion gracilis",0,150000,4,1,12,-10,75,17,3,2,1,"aanvulling zuurgraad",NA,NA,NA
"418",7,"Caricion gracilis",0,150000,2,1,12,-10,75,17,3,2,1,"aanvulling zuurgraad",NA,NA,NA
"419",7,"Caricion gracilis",0,150000,3,1,12,-10,75,17,3,2,1,"aanvulling zuurgraad",NA,NA,NA
"420",7,"Caricion gracilis",0,80000,4,3,9,-28,77,-19,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"421",7,"Caricion gracilis",0,80000,4,2,9,-28,77,-19,3,2,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"422",7,"Caricion gracilis",0,80000,4,1,9,-28,77,-19,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"423",7,"Caricion gracilis",0,80000,2,3,9,-28,77,-19,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"424",7,"Caricion gracilis",0,80000,2,2,9,-28,77,-19,3,2,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"425",7,"Caricion gracilis",0,80000,2,1,9,-28,77,-19,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"426",7,"Caricion gracilis",0,80000,3,3,9,-28,77,-19,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"427",7,"Caricion gracilis",0,80000,3,2,9,-28,77,-19,3,2,1,"interpolatie zuurgraad","nieuwe GXG grenzen na correcties in de databank",NA,NA
"428",7,"Caricion gracilis",0,80000,3,1,9,-28,77,-19,3,2,1,"origineel","nieuwe GXG grenzen na correcties in de databank",NA,NA
"429",7,"Caricion gracilis",0,130000,4,1,45,-10,75,17,3,2,1,"origineel","GXG volgens LV",NA,NA
"430",7,"Caricion gracilis",0,130000,2,1,45,-10,75,17,3,2,1,"origineel","GXG volgens LV",NA,NA
"431",7,"Caricion gracilis",0,130000,3,1,45,-10,75,17,3,2,1,"origineel","GXG volgens LV",NA,NA
"432",7,"Caricion gracilis",0,130000,4,2,45,-10,75,17,3,2,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"433",7,"Caricion gracilis",0,130000,2,2,45,-10,75,17,3,2,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"434",7,"Caricion gracilis",0,130000,3,2,45,-10,75,17,3,2,1,"aanvulling zuurgraad","GXG volgens LV",NA,NA
"435",8,"Filipendulion",0,20000,4,3,45,-31,172,42,1,0,1,"origineel",NA,"GHG_max zoals L1",NA
"436",8,"Filipendulion",0,20000,2,3,45,-31,172,42,1,0,1,"origineel",NA,"GHG_max zoals L1",NA
"437",8,"Filipendulion",0,20000,3,3,45,-31,172,42,1,0,1,"origineel",NA,"GHG_max zoals L1",NA
"438",8,"Filipendulion",0,20000,4,2,45,-31,172,42,1,0,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"439",8,"Filipendulion",0,20000,2,2,45,-31,172,42,1,0,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"440",8,"Filipendulion",0,20000,3,2,45,-31,172,42,1,0,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
"441",8,"Filipendulion",0,20000,4,1,45,-31,172,42,1,0,1,"aanvulling zuurgraad",NA,"GHG_max zoals L1",NA
